ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Last Inspection Date,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm)
SOAD02095,Navaldia,Yes,Recreation,Stone,12.447,0.037,,1914.0,,,5.32658,,20/05/2019,5.0,,Low,Not Rated,,0.0513,5.2,14.5,9.4
SOAD05098,Navaldia,Yes,Other,Earth,17.434,0.055,,1982.0,,0.00394,0.0,,15/11/2017,2.0,,Significant,Satisfactory,,0.1137,32.5,116.2,
SOAD09496,Navaldia,Yes,Recreation,Earth,3.75,0.167,,,1950H;2002H,0.01576,0.0,Uncontrolled,04/06/2019,5.0,,High,Fair,22/08/2019,0.0873,44.0,752.9,6.0
SOAD11828,Navaldia,Yes,Recreation,Earth,2.872,0.067,,1983.0,,0.03546,,,04/04/2020,1.0,,High,Poor,,0.1091,23.2,839.5,8.0
SOAD13715,Navaldia,Yes,Recreation,Earth,3.407,0.083,,1960.0,,0.01576,5.32658,,21/10/2020,2.0,,Significant,Poor,,0.1675,46.1,365.2,4.5
SOAD14595,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.9,0.102,3963.0,1957.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.1174,41.4,23.0,
SOAD15391,Navaldia,No,Flood Risk Reduction,Earth,8.606,0.087,,1967.0,,0.00788,0.0,,,,,Low,Not Rated,18/06/2014,0.0943,21.3,15.0,
SOAD15496,Navaldia,Yes,Debris Control,Rockfill,12.007,0.11,,1973.0,,0.16351,29.29619,,21/07/2016,5.0,,Low,Not Rated,,0.0847,41.3,8.9,
SOAD17457,Navaldia,Yes,Recreation,Concrete,10.867,0.083,,1982.0,,0.00591,0.0,,29/07/1983,,,Low,Not Rated,18/06/2014,0.107,12.0,13.7,4.6
SOAD18446,Navaldia,Yes,Recreation,Earth,10.627,0.1,,1917.0,,0.01773,2.66329,,01/08/2019,5.0,,Low,Not Rated,,0.0586,28.7,15.8,9.2
SOAD19677,Navaldia,Yes,Other,,5.241,0.057,,,,,2.66329,,03/08/2018,2.0,,Significant,Not Rated,,0.1788,339.2,458.9,
SOAD01392,Navaldia,Yes,Flood Risk Reduction,Earth,5.932,0.067,,2000.0,,,2.66329,,25/10/2019,1.0,,High,Satisfactory,,0.0891,543.8,701.4,
SOAD02244,Navaldia,Yes,Recreation,Earth,4.039,0.097,,1970.0,,0.02561,0.0,Uncontrolled,19/11/2019,5.0,6.48,High,Fair,30/06/2020,0.0629,27.0,201.8,8.5
SOAD04948,Navaldia,Yes,Recreation,Earth,10.96,0.067,,,,0.01576,2.66329,,21/04/2016,2.0,,Significant,Satisfactory,,0.122,36.6,295.1,8.2
SOAD07429,Navaldia,Yes,Other,Earth,6.226,0.065,,1980.0,2014H,0.01773,2.66329,,12/07/2019,2.0,,Significant,Satisfactory,,0.1442,17.4,167.0,
SOAD07509,Navaldia,Yes,Irrigation,Earth,4.006,0.107,,,,0.01773,2.66329,,26/09/2020,1.0,,High,Satisfactory,,0.0869,39.5,768.7,32.3
SOAD14240,Navaldia,Yes,Recreation,Earth,6.088,,,,,,2.66329,,06/09/2018,2.0,,Significant,Fair,,0.1365,437.7,42.9,4.2
SOAD16112,Navaldia,No,,Buttress,4.57,0.04,,,1930O,0.02364,42.61264,Uncontrolled,13/07/2009,,,Significant,Not Rated,13/07/2014,0.1189,26.3,134.1,
SOAD18214,Navaldia,Yes,Water Supply,Earth,11.65,0.166,,1967.0,,0.00788,7.98987,,22/03/2021,2.0,,Significant,Fair,,0.1311,32.7,135.1,45.0
SOAD19312,Navaldia,Yes,Irrigation,Earth,9.27,0.133,,1989.0,,0.00788,2.66329,,29/05/2018,5.0,,Low,Not Rated,,0.0923,19.3,22.2,25.0
SOAD19779,Navaldia,Yes,Flood Risk Reduction,Earth,6.403,0.083,,1948.0,,0.0,0.0,Uncontrolled,12/02/2020,5.0,,High,Satisfactory,24/08/2020,0.0662,20.9,854.4,
SOAD01104,Navaldia,Yes,Flood Risk Reduction,Earth,3.515,0.163,,1981.0,,,15.97974,,24/06/2020,2.0,,Significant,Fair,,0.1248,285.9,442.9,
SOAD08677,Navaldia,Yes,Recreation,Earth,2.144,0.2,,1910.0,,0.03152,2.66329,Uncontrolled,04/12/2020,1.0,,High,Satisfactory,,0.0815,40.1,569.8,5.8
SOAD09526,Navaldia,Yes,Recreation,Earth,4.503,0.15,,,,0.01182,2.66329,,17/10/2017,2.0,,Significant,Satisfactory,,0.1249,27.2,436.9,8.4
SOAD10678,Navaldia,No,Irrigation,Earth,8.668,0.167,,,,0.01576,0.0,,,,,Low,Not Rated,18/06/2014,0.1037,37.8,5.0,12.9
SOAD13418,Navaldia,Yes,Recreation,Earth,5.074,0.15,,1748.0,,0.06107,13.31645,,19/05/2015,2.0,,Significant,Fair,,0.1334,8.4,240.5,5.6
SOAD14051,Navaldia,Yes,Flood Risk Reduction,Earth,3.013,0.183,,1991.0,,,13.31645,,18/07/2017,2.0,,Significant,Fair,,0.1556,47.3,312.9,
SOAD14140,Navaldia,Yes,Flood Risk Reduction,Earth,11.204,0.162,,1974.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.1179,27.6,17.9,
SOAD16337,Navaldia,No,,Earth,9.565,0.138,6456.0,1967.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0848,32.1,12.8,
SOAD18273,Navaldia,Yes,Flood Risk Reduction,Earth,4.589,0.08,5280.0,2009.0,,0.01182,2.66329,Uncontrolled,08/12/2021,5.0,,Significant,Fair,27/07/2022,0.1109,35.9,288.4,
SOAD09086,Navaldia,Yes,Flood Risk Reduction,Earth,4.75,0.167,,,,,2.66329,,25/04/2019,2.0,,Significant,Fair,,0.1451,402.7,57.2,
SOAD10265,Navaldia,Yes,Flood Risk Reduction,Earth,4.674,0.072,,1998.0,,,7.98987,,29/12/2020,1.0,,High,Satisfactory,,0.103,672.0,548.8,
SOAD11936,Navaldia,Yes,Flood Risk Reduction,Earth,8.07,0.167,,1948.0,2018H,0.01379,2.66329,Uncontrolled,12/02/2020,5.0,0.0,High,Satisfactory,31/03/2021,0.0684,15.5,337.3,
SOAD12244,Navaldia,No,Recreation,Earth,7.189,0.107,,,,0.01773,0.0,Uncontrolled,20/05/2009,,,Significant,Not Rated,18/06/2014,0.1194,28.3,307.4,3.3
SOAD12605,Navaldia,Yes,,Earth,7.055,0.163,,1930.0,2017H,0.01182,0.0,Uncontrolled,08/03/2018,5.0,0.0,High,Not Rated,08/03/2023,0.1045,35.4,448.4,
SOAD17462,Navaldia,Yes,,Earth,6.538,0.15,,,2012S,,2.66329,Uncontrolled,12/10/2016,5.0,,High,Not Rated,12/10/2021,0.092,768.8,638.5,
SOAD18385,Navaldia,Yes,Recreation,Earth,4.34,0.138,,,,0.01576,10.65316,Uncontrolled,02/08/2018,2.0,,Significant,Satisfactory,,0.1156,37.3,453.6,6.5
SOAD00943,Navaldia,Yes,Recreation,Earth,11.163,0.05,,,,0.00394,2.66329,,23/07/2015,5.0,,Low,Not Rated,,0.0918,9.0,7.9,4.7
SOAD01631,Navaldia,Yes,Recreation,Earth,4.069,0.1,,,2015S,0.00591,5.32658,Uncontrolled,25/02/2019,5.0,,High,Fair,01/10/2019,0.0925,25.9,486.8,8.2
SOAD05458,Navaldia,Yes,Irrigation,Earth,6.868,0.038,,,,0.01576,2.66329,,03/03/2021,2.0,,Significant,Satisfactory,,0.1182,31.2,297.3,2.1
SOAD07128,Navaldia,Yes,Recreation,Earth,7.205,0.1,,,,0.01576,2.66329,,12/07/2019,2.0,,Significant,Satisfactory,,0.1256,20.9,374.5,3.7
SOAD08611,Navaldia,Yes,Flood Risk Reduction,Earth,4.683,0.167,,2005.0,,0.00788,2.66329,,10/10/2019,1.0,,High,Fair,,0.11,33.0,919.9,
SOAD11180,Navaldia,No,Irrigation,Earth,9.038,0.0,,1979.0,,0.00985,0.0,,24/08/1979,,,Low,Not Rated,18/06/2014,0.0531,29.9,15.5,35.4
SOAD11940,Navaldia,No,Other,Earth,12.801,0.141,12791.0,1979.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0836,29.5,23.8,
SOAD13287,Navaldia,Yes,Flood Risk Reduction,Earth,5.511,0.073,,1990.0,,0.00394,2.66329,,03/08/2018,2.0,,Significant,Not Rated,,0.1451,21.4,39.1,
SOAD16783,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.72,0.183,,1971.0,,0.0,1877.61945,,,,,Low,Not Rated,18/06/2014,0.119,46.0,11.0,
SOAD04699,Navaldia,Yes,Flood Risk Reduction,Earth,2.74,0.054,,2004.0,,,7.98987,,24/01/2020,2.0,,Significant,Fair,,0.1278,56.1,101.3,
SOAD08394,Navaldia,Yes,,Earth,6.541,0.243,,,,,0.0,Uncontrolled,07/06/2023,,2.49,High,Not Rated,06/12/2019,0.143,809.3,227.7,
SOAD08586,Navaldia,No,,,6.077,0.093,,,,0.02561,,Uncontrolled,30/08/2022,,,Significant,Fair,10/04/2023,0.1578,31.8,404.4,
SOAD08692,Navaldia,Yes,Water Supply,Earth,10.889,0.139,8672.0,1980.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.112,36.3,10.3,46.1
SOAD10288,Navaldia,Yes,Recreation,Earth,2.744,0.085,,,2016H,0.03349,2.66329,,01/07/2020,2.0,,Significant,Satisfactory,,0.1221,39.3,162.7,8.2
SOAD10362,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.473,0.121,,1979.0,,0.0,559.2909,,,,,Low,Not Rated,18/06/2014,0.1315,16.9,7.8,
SOAD12270,Navaldia,No,,Earth,9.44,0.163,11138.0,1980.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0659,39.4,10.5,
SOAD14110,Navaldia,No,,,0.0,,,,,,,,,,,Significant,Not Rated,18/01/2019,0.12,445.6,390.3,
SOAD16204,Navaldia,Yes,Flood Risk Reduction,Concrete,3.708,0.067,,2003.0,2003H,,2.66329,,04/10/2019,1.0,,High,Satisfactory,,0.1081,681.6,892.8,
SOAD19246,Navaldia,Yes,Flood Risk Reduction,Earth,3.056,0.117,,1999.0,,,2.66329,,02/12/2020,2.0,,Significant,Fair,,0.1353,432.8,33.7,
SOAD19534,Navaldia,Yes,Recreation,Concrete,5.296,0.06,,1923.0,2014H;2014S,0.0197,2.66329,,24/01/2020,2.0,,Significant,Satisfactory,,0.1044,40.2,415.0,5.0
SOAD20780,Navaldia,Yes,Flood Risk Reduction,Earth,7.761,0.195,,1998.0,1998S,0.0197,0.0,Uncontrolled,29/11/2016,5.0,7.76,High,Not Rated,29/11/2021,0.1033,18.5,318.4,
SOAD00411,Navaldia,Yes,Recreation,Earth,10.819,0.067,,,,0.01773,2.66329,,16/07/2014,5.0,,Low,Poor,,0.068,43.2,8.8,9.3
SOAD03236,Navaldia,No,Irrigation,Earth,8.777,0.0,,,,0.02364,0.0,,13/01/1972,,,Low,Not Rated,18/06/2014,0.0717,18.5,5.3,24.9
SOAD12742,Navaldia,No,,Earth,12.713,0.2,,2012.0,,0.0197,0.0,Uncontrolled,06/07/2012,,,Low,Not Rated,18/06/2014,0.0789,7.2,17.7,
SOAD15239,Navaldia,Yes,Flood Risk Reduction,Earth,9.03,0.22,,,,0.01576,0.0,,,,,Low,Not Rated,18/06/2014,0.1105,42.9,13.4,
SOAD15684,Navaldia,Yes,Recreation,Earth,3.582,0.07,,2009.0,2009H,0.03152,2.66329,,04/04/2020,1.0,,High,Satisfactory,,0.1003,19.8,538.9,5.9
SOAD16401,Navaldia,No,,Earth,5.595,0.07,,2001.0,,0.02758,0.0,Uncontrolled,19/03/2009,2.0,6.42,Significant,Not Rated,18/06/2014,0.1674,9.8,137.3,
SOAD18466,Navaldia,No,,Earth,4.604,0.075,,,,0.0,0.0,Uncontrolled,16/02/2010,,,Significant,Not Rated,16/02/2015,0.1461,34.9,352.6,
SOAD18499,Navaldia,No,Debris Control,Earth,6.427,0.33,,2004.0,,0.02561,0.0,Uncontrolled,16/06/2016,,23.99,Significant,Not Rated,16/06/2021,0.1585,7.9,172.6,
SOAD18865,Navaldia,Yes,Recreation,Earth,9.57,0.117,,1990.0,,,0.0,,29/05/2019,5.0,,Low,Satisfactory,,0.0358,20.5,17.9,5.0
SOAD19592,Navaldia,No,Flood Risk Reduction,Earth,9.447,0.072,4388.0,1969.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0985,47.1,20.7,
SOAD20474,Navaldia,Yes,Water Supply,Earth,5.153,0.233,,1901.0,,0.02364,5.32658,,02/04/2020,1.0,,High,Poor,,0.1306,20.8,663.2,7.0
SOAD01824,Navaldia,Yes,Flood Risk Reduction,Earth,4.444,0.313,,1992.0,,,5.32658,,26/03/2019,2.0,,Significant,Fair,,0.1414,392.2,183.5,
SOAD03516,Navaldia,Yes,Recreation,Earth,3.799,0.183,,,,0.04334,2.66329,,19/02/2020,2.0,,Significant,Fair,,0.125,37.1,450.3,6.5
SOAD04281,Navaldia,No,Recreation,Earth,12.135,0.137,7264.0,1976.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0835,8.4,8.3,7.5
SOAD05068,Navaldia,No,Flood Risk Reduction,Earth,10.572,0.081,5893.0,1966.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0935,23.0,4.9,
SOAD05970,Navaldia,Yes,Other,Earth,9.111,0.092,,1985.0,2015H,0.00591,2.66329,,26/10/2017,2.0,,Significant,Satisfactory,,0.1096,9.5,267.6,
SOAD07768,Navaldia,No,,Earth,9.555,0.119,4239.0,1971.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.1207,24.9,11.6,
SOAD08385,Navaldia,Yes,Water Supply,Earth,10.032,0.09,,1963.0,,0.01773,10.65316,,26/12/2019,1.0,,High,Fair,,0.1053,7.2,607.8,31.8
SOAD09715,Navaldia,Yes,Recreation,Earth,5.017,0.128,,1956.0,,0.03546,0.0,Uncontrolled,05/04/2018,5.0,,High,Not Rated,05/04/2023,0.1184,32.6,536.3,7.7
SOAD10658,Navaldia,No,Flood Risk Reduction,Earth,9.116,0.0,,1974.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.1083,36.8,11.9,
SOAD13571,Navaldia,Yes,Flood Risk Reduction,Earth,5.292,0.1,,1979.0,2011H,0.00985,2.66329,,20/06/2017,2.0,,Significant,Satisfactory,,0.1167,42.1,63.7,
SOAD14101,Navaldia,Yes,Flood Risk Reduction,Earth,5.811,0.1,,,,0.01576,2.66329,,17/11/2015,2.0,,Significant,Fair,,0.1386,14.4,346.7,
SOAD17609,Navaldia,No,Fish and Wildlife Pond,Earth,11.101,0.1,11050.0,1980.0,,0.08471,2.66329,Uncontrolled,,,23.97,Low,Not Available,,0.116,6.6,166.9,
SOAD19731,Navaldia,Yes,Flood Risk Reduction,Earth,4.728,0.083,33186.22,1934.0,,0.0,0.0,Uncontrolled,12/02/2020,5.0,0.16,High,Satisfactory,28/08/2020,0.0761,7.9,117.8,
SOAD02833,Navaldia,No,,Earth,8.759,0.11,9440.0,1972.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0941,16.8,19.0,
SOAD03234,Navaldia,Yes,Water Supply,Earth,9.08,0.16,,,,0.01576,10.65316,,19/10/2018,2.0,,Significant,Not Rated,,0.1684,45.6,202.8,60.8
SOAD06208,Navaldia,Yes,Flood Risk Reduction,Earth,15.943,0.131,,1975.0,,0.01773,0.0,,,,,Low,Not Rated,18/06/2014,0.0697,24.3,9.7,
SOAD10501,Navaldia,Yes,Other,Earth,33.01,0.233,,1992.0,,,13.31645,,16/07/2015,5.0,,Low,Not Rated,,0.0542,6.3,11.1,
SOAD11299,Navaldia,Yes,Recreation,Earth,5.156,0.1,,1974.0,1977S;2015H,0.0,13.31645,Uncontrolled,17/10/2017,5.0,3.23,High,Not Rated,17/10/2022,0.0661,47.1,467.8,9.2
SOAD12205,Navaldia,Yes,Recreation,Earth,4.062,0.117,10000.0,1955.0,2005S,0.0197,2.66329,Uncontrolled,31/05/2023,2.0,4.78,High,Poor,28/02/2018,0.1265,18.1,794.7,2.9
SOAD15806,Navaldia,Yes,Recreation,Earth,7.709,0.085,,1950.0,,0.01379,2.66329,Uncontrolled,26/02/2019,5.0,,High,Fair,16/01/2020,0.0891,43.9,858.4,7.3
SOAD17141,Navaldia,Yes,Water Supply,Earth,5.53,0.092,,1961.0,,0.01773,5.32658,,21/10/2020,1.0,,High,Fair,,0.0992,40.1,534.3,26.3
SOAD18078,Navaldia,No,Other,Earth,10.457,0.061,,1979.0,,0.0,1728.47521,,,,21.43,Low,Not Rated,18/06/2014,0.0976,45.5,143.0,
SOAD18436,Navaldia,Yes,Flood Risk Reduction,Rockfill,4.352,0.101,,1975.0,2005H;2005S,,26.6329,,25/11/2020,1.0,,High,Satisfactory,,0.1104,823.1,929.1,
SOAD00268,Navaldia,Yes,Flood Risk Reduction,Earth,8.042,0.2,,1995.0,,,2.66329,,03/12/2020,1.0,,High,Poor,,0.1227,890.1,948.9,
SOAD04230,Navaldia,Yes,Flood Risk Reduction,Earth,6.374,0.143,,1987.0,,,2.66329,,11/04/2019,2.0,,Significant,Fair,,0.1294,196.4,85.1,
SOAD04501,Navaldia,Yes,Recreation,Earth,10.673,0.143,,,,0.01576,0.0,,16/11/2016,2.0,,Significant,Not Rated,,0.141,46.4,166.5,3.4
SOAD06187,Navaldia,Yes,Recreation,Earth,4.388,0.083,,,,,2.66329,,15/01/2021,1.0,,High,Unsatisfactory,,0.1492,700.5,809.9,3.7
SOAD07237,Navaldia,No,,Earth,11.547,0.07,6041.0,1979.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.1071,22.6,14.9,
SOAD11595,Navaldia,No,Fish and Wildlife Pond,Earth,3.139,0.267,,1989.0,,0.02561,2.66329,Uncontrolled,14/09/2020,4.0,33.27,Significant,Unsatisfactory,14/09/2020,0.1395,47.7,124.8,
SOAD13736,Navaldia,Yes,Recreation,Earth,6.032,0.073,,,2005H;2005S,0.01773,2.66329,Uncontrolled,19/07/2019,2.0,,Significant,Satisfactory,,0.1237,45.3,250.9,6.1
SOAD15541,Navaldia,Yes,Flood Risk Reduction,Earth,6.778,0.053,,1988.0,2011H,,2.66329,,19/07/2019,2.0,,Significant,Satisfactory,,0.1335,456.2,265.2,
SOAD20175,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.138,0.189,9716.0,1979.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0906,31.3,15.9,
SOAD20556,Navaldia,Yes,Recreation,Earth,13.573,0.045,,1952.0,,,5.32658,,13/04/2018,2.0,,Significant,Satisfactory,,0.1141,186.1,160.9,6.7
SOAD01738,Navaldia,No,,Earth,9.362,0.115,9070.0,1964.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.1119,9.6,17.0,
SOAD02493,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.215,0.172,9475.0,1961.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.1211,37.9,20.8,
SOAD02794,Navaldia,No,Other,Earth,10.796,0.066,8244.0,1980.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0872,27.1,15.4,
SOAD04538,Navaldia,No,,Earth,8.783,0.157,8822.0,1957.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0642,28.5,17.8,
SOAD07427,Navaldia,No,Recreation,Earth,9.603,0.0,,1970.0,,0.00591,0.0,,31/08/1976,,,Low,Not Rated,18/06/2014,0.0877,35.0,21.5,6.0
SOAD08965,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.606,0.067,2736.0,1968.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0728,10.6,11.1,
SOAD11391,Navaldia,Yes,Recreation,Earth,4.137,0.15,,1996.0,,0.00788,2.66329,,28/03/2020,1.0,,High,Fair,,0.1025,38.4,729.2,4.3
SOAD12298,Navaldia,No,Flood Risk Reduction,Earth,10.151,0.114,8063.0,1982.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0732,31.5,6.1,
SOAD16183,Navaldia,Yes,Flood Risk Reduction,Earth,4.379,0.167,,1988.0,,,5.32658,,03/11/2017,2.0,,Significant,Poor,,0.147,246.8,361.5,
SOAD16631,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.891,0.062,,1964.0,,0.0,1020.04007,,,,,Low,Not Rated,18/06/2014,0.1191,24.5,22.4,
SOAD00386,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.902,0.15,,,,0.01773,0.0,Uncontrolled,15/05/1991,,12.74,Low,Not Rated,18/06/2014,0.0997,32.0,311.1,
SOAD03105,Navaldia,Yes,Recreation,Earth,7.46,0.1,,1917.0,,0.02561,2.66329,,26/06/2017,2.0,,Significant,Not Rated,,0.1396,32.3,360.8,7.2
SOAD03703,Navaldia,Yes,Other,Earth,8.365,0.068,,1993.0,,,2.66329,,29/06/2018,5.0,,Low,Not Rated,,0.0552,8.2,5.6,
SOAD07716,Navaldia,Yes,Flood Risk Reduction,Earth,5.055,0.2,,,,,2.66329,,16/04/2020,2.0,,Significant,Satisfactory,,0.1202,111.0,30.4,
SOAD11525,Navaldia,Yes,Irrigation,Earth,13.784,0.133,,1981.0,,0.01773,2.66329,,22/03/2021,2.0,,Significant,Unsatisfactory,,0.1619,9.9,263.4,40.6
SOAD13380,Navaldia,No,Recreation,Earth,9.388,0.169,,1980.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.1274,24.6,10.3,3.3
SOAD16604,Navaldia,Yes,Flood Risk Reduction,Earth,5.112,0.113,,1998.0,,,2.66329,,03/03/2021,2.0,,Significant,Satisfactory,,0.1278,41.7,181.0,
SOAD18775,Navaldia,Yes,Recreation,Earth,12.697,0.117,,1961.0,,0.21079,13.31645,,03/07/2018,5.0,,Low,Not Rated,,0.0453,42.3,18.8,5.0
SOAD00330,Navaldia,No,,Earth,5.649,0.044,,,2011S,0.01576,,Uncontrolled,16/08/2011,,,Significant,Not Rated,12/11/2018,0.1179,16.7,32.7,
SOAD00361,Navaldia,Yes,Recreation,Earth,5.246,0.133,,,2009H,0.02167,0.0,Uncontrolled,18/02/2020,5.0,,High,Fair,29/05/2020,0.0919,39.4,952.6,6.0
SOAD01666,Navaldia,No,,Earth,10.839,0.045,5099.0,1969.0,,0.02561,0.0,,,,,Low,Not Rated,18/06/2014,0.0958,36.9,7.1,
SOAD03999,Navaldia,No,,Earth,10.385,0.087,11167.0,1977.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0879,20.7,8.6,
SOAD06687,Navaldia,Yes,Recreation,Earth,5.129,0.2,,,,0.0197,7.98987,,16/07/2020,1.0,,High,Poor,,0.1146,36.9,619.8,7.2
SOAD08636,Navaldia,No,Recreation,Earth,12.094,0.146,8692.0,1979.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0853,43.2,22.3,8.8
SOAD08955,Navaldia,Yes,Flood Risk Reduction,Earth,11.23,0.1,,1971.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0631,26.7,21.6,
SOAD09261,Navaldia,Yes,Recreation,Earth,9.384,0.047,,,,0.02561,,,06/08/2018,2.0,,Significant,Not Rated,,0.1828,27.6,242.9,5.1
SOAD09589,Navaldia,Yes,,Earth,5.351,0.112,,1966.0,,0.02758,5.32658,Uncontrolled,29/10/2020,5.0,,High,Fair,18/06/2014,0.063,9.4,648.3,
SOAD09661,Navaldia,Yes,Irrigation,Earth,4.895,0.047,,,,0.02167,5.32658,,30/07/2018,2.0,,Significant,Fair,,0.1311,24.0,171.4,29.9
SOAD09982,Navaldia,Yes,Recreation,Earth,11.848,0.078,,1980.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0819,27.6,9.9,5.1
SOAD11220,Navaldia,Yes,Other,Earth,15.298,0.067,,,,0.01182,0.0,,09/12/2020,1.0,,High,Satisfactory,,0.086,15.2,736.7,
SOAD14159,Navaldia,Yes,Recreation,Earth,3.712,0.042,,,,,2.66329,,30/07/2020,2.0,,Significant,Poor,,0.1656,78.1,258.7,8.2
SOAD14842,Navaldia,No,Flood Risk Reduction,Earth,9.46,0.06,5056.0,1962.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0728,43.0,14.2,
SOAD15256,Navaldia,Yes,Flood Risk Reduction,Earth,13.933,0.392,,1977.0,,0.02561,0.0,,,,,Low,Not Rated,18/06/2014,0.0794,33.9,22.0,
SOAD16041,Navaldia,Yes,,Earth,20.519,0.183,,1948.0,,0.0,0.0,Uncontrolled,13/02/2020,5.0,0.0,High,Fair,28/08/2020,0.061,27.8,851.5,
SOAD16232,Navaldia,No,Recreation,Concrete,4.272,0.025,,1978.0,1982S;2005S,0.02955,13.31645,Uncontrolled,29/06/2010,,,Significant,Not Rated,29/06/2015,0.1524,30.0,354.1,6.0
SOAD17061,Navaldia,Yes,Other,Earth,9.237,0.117,,,,0.01773,2.66329,,09/07/2018,5.0,,Low,Not Rated,,0.0714,23.3,20.6,
SOAD20370,Navaldia,No,,Earth,7.084,0.062,,2000.0,,0.0,279.64545,,02/06/2010,,,Significant,Not Rated,02/06/2015,0.1625,32.5,311.9,
SOAD01090,Navaldia,Yes,Grade Stabilization,Earth,8.978,0.397,,1968.0,,0.02561,0.0,,12/07/2018,5.0,,Low,Fair,,0.0675,9.1,15.7,
SOAD01636,Navaldia,No,Flood Risk Reduction,Earth,9.154,0.002,,1965.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0821,15.3,22.2,
SOAD02045,Navaldia,Yes,Recreation,Earth,4.128,0.077,,1935.0,,0.02167,2.66329,,12/01/2021,2.0,,Significant,Fair,,0.1495,11.7,32.1,6.0
SOAD03290,Navaldia,No,Recreation,Earth,5.78,0.1,,,,0.03349,0.0,Uncontrolled,18/02/2010,,,Significant,Not Rated,18/02/2015,0.1348,43.3,35.1,7.3
SOAD05018,Navaldia,Yes,Other,Earth,4.324,0.11,,2003.0,,0.01773,2.66329,Uncontrolled,24/10/2017,2.0,,Significant,Satisfactory,,0.1356,46.9,273.9,
SOAD06582,Navaldia,No,Recreation,Earth,9.627,0.106,7956.0,1986.0,,0.00788,2.66329,,,,,Low,Not Rated,18/06/2014,0.0713,46.4,9.7,5.9
SOAD07699,Navaldia,Yes,Flood Risk Reduction,Earth,15.77,0.157,,1968.0,,0.01379,0.0,,,,,Low,Not Rated,18/06/2014,0.1016,15.8,13.3,
SOAD09497,Navaldia,Yes,Recreation,,9.18,0.3,,1915.0,,0.05122,2.66329,,11/06/2018,5.0,,Low,Not Rated,,0.0651,44.7,18.5,8.8
SOAD11808,Navaldia,No,Recreation,Earth,9.221,0.106,6748.0,1979.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0819,12.8,18.9,8.4
SOAD11885,Navaldia,Yes,,,6.166,0.1,,,,0.02364,0.0,Uncontrolled,13/08/2019,5.0,,High,Fair,28/01/2020,0.0763,18.7,529.5,
SOAD13112,Navaldia,Yes,Navigation,Concrete,7.123,0.011,,2009.0,,0.22458,0.0,Controlled,08/03/2018,5.0,0.0,High,Not Rated,08/03/2023,0.1057,17.2,690.6,
SOAD13430,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.071,0.126,,1963.0,,0.0,1877.61945,,,,,Low,Not Rated,18/06/2014,0.0826,11.4,22.4,
