ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Last Inspection Date,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm)
SOAD11189,Lyndrassia,No,Grade Stabilization,Earth,12.573,0.078,8071.0,1993.0,,0.03349,751.04778,Uncontrolled,,0.0,,Low,Not Rated,,0.1078,26.0,21.0,
SOAD13168,Lyndrassia,No,Grade Stabilization,Earth,10.897,0.114,10672.0,1994.0,,0.06895,902.85531,Uncontrolled,,0.0,,Low,Not Rated,,0.0721,28.4,9.6,
SOAD16443,Lyndrassia,No,Grade Stabilization,Earth,10.67,0.063,3734.0,1996.0,,0.05122,705.77185,Uncontrolled,,0.0,,Low,Not Rated,,0.0724,10.9,17.1,
SOAD17256,Lyndrassia,No,Grade Stabilization,Earth,10.713,0.15,10870.0,2005.0,,0.02364,476.72891,Uncontrolled,15/09/2005,0.0,,Low,Not Rated,,0.0661,37.5,13.1,
SOAD17305,Lyndrassia,No,Grade Stabilization,Earth,10.403,0.115,8068.0,2003.0,,0.0453099999999999,663.15921,Uncontrolled,10/02/2003,0.0,,Low,Not Rated,,0.1027,31.3,6.6,
SOAD17879,Lyndrassia,No,Grade Stabilization,Earth,9.817,0.083,5922.0,1991.0,,0.0394,529.9947099999999,Uncontrolled,,0.0,,Low,Not Rated,,0.0688,9.1,18.9,
SOAD18365,Lyndrassia,No,Grade Stabilization,Earth,9.739,0.118,8640.0,1997.0,,0.08471,1664.55625,Uncontrolled,,0.0,,Low,Not Rated,,0.0696,8.4,20.0,
SOAD19000,Lyndrassia,No,Grade Stabilization,Earth,9.376,0.075,7567.0,1994.0,,0.06698,2894.99623,Uncontrolled,,0.0,,Low,Not Rated,,0.1184,35.1,5.0,
SOAD19114,Lyndrassia,No,Grade Stabilization,Earth,10.172,0.117,8833.0,1992.0,,0.00788,386.17705,Uncontrolled,,0.0,,Low,Not Rated,,0.0852,8.3,10.6,
SOAD19323,Lyndrassia,No,Grade Stabilization,Earth,10.965,0.113,10599.0,1996.0,,0.00788,290.29861,Uncontrolled,,0.0,,Low,Not Rated,,0.0976,8.4,12.4,
SOAD01863,Lyndrassia,Yes,Recreation,Earth,13.501,0.077,20000.0,1973.0,,0.02561,0.0,Uncontrolled,01/12/2021,5.0,10.96,Low,Satisfactory,21/12/2007,0.0377,45.4,285.8,3.6
SOAD04058,Lyndrassia,No,Other,,9.391,,0.0,1985.0,,0.01576,143.81766,,,0.0,17.04,Low,Not Rated,,0.0955,20.9,164.4,
SOAD04799,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.507,0.092,6200.0,2000.0,,0.01773,90.55186,Uncontrolled,01/11/2000,0.0,,Low,Not Rated,,0.1124,38.1,7.9,
SOAD05615,Lyndrassia,No,Grade Stabilization,Earth,10.637,0.75,11268.0,1997.0,,0.04137,359.54415,Uncontrolled,,0.0,,Low,Not Rated,,0.0691,43.7,7.2,
SOAD06646,Lyndrassia,No,Grade Stabilization,Earth,12.112,0.137,10221.0,1989.0,,0.09456,1344.96145,Uncontrolled,,0.0,,Low,Not Rated,,0.1173,25.9,9.5,
SOAD07753,Lyndrassia,No,Grade Stabilization,Earth,11.688,0.103,8646.0,1994.0,,0.07092,2450.2268,Uncontrolled,,0.0,,Low,Not Rated,,0.101,5.3,6.5,
SOAD08608,Lyndrassia,No,Grade Stabilization,Earth,8.742,0.12,4550.0,1980.0,,0.11229,2032.09027,Uncontrolled,,0.0,,Low,Not Rated,,0.1152,9.9,14.5,
SOAD09552,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.806,0.101,,1966.0,,,7.98987,Uncontrolled,,,0.0,Low,,,0.0967,7.0,936.1,
SOAD11401,Lyndrassia,No,Grade Stabilization,Earth,9.69,0.124,5923.0,1997.0,,0.02561,1291.69565,Uncontrolled,29/05/1999,1.0,,Low,Not Rated,,0.1044,20.9,12.3,
SOAD12158,Lyndrassia,No,Grade Stabilization,Earth,12.236,0.097,10891.0,1991.0,,0.00788,918.83505,Uncontrolled,,0.0,,Low,Not Rated,,0.1245,17.0,18.1,
SOAD15244,Lyndrassia,Yes,Tailings,Earth,24.897,0.477,175000.0,1943.0,,0.07289,2.66329,Uncontrolled,07/04/2022,2.0,0.0,High,Satisfactory,21/12/2007,0.1164,5.3,556.9,
SOAD16729,Lyndrassia,No,Grade Stabilization,Earth,10.194,0.07,5830.0,1986.0,,0.01773,53.2658,Uncontrolled,,0.0,,Low,Not Rated,,0.0875,46.4,14.3,
SOAD18206,Lyndrassia,No,Grade Stabilization,Earth,10.874,0.1,10315.0,1990.0,,0.01773,141.15437,Uncontrolled,,0.0,,Low,Not Rated,,0.1067,43.0,16.9,
SOAD18888,Lyndrassia,No,,,7.057,,0.0,,,0.01576,279.64545,,,0.0,6.53,High,Not Rated,,0.1322,47.4,344.2,
SOAD19916,Lyndrassia,Yes,Other,Earth,15.234,0.067,15400.0,1973.0,,0.00788,0.0,,01/12/2020,5.0,0.0,Low,Satisfactory,19/12/2007,0.0324,28.5,566.5,
SOAD20446,Lyndrassia,No,Grade Stabilization,Earth,12.053,0.047,4871.0,2006.0,,0.07289,2266.45979,Uncontrolled,30/09/2006,0.0,,Low,Not Rated,,0.102,46.4,16.1,
SOAD00699,Lyndrassia,No,Grade Stabilization,Earth,9.523,0.107,5769.0,1960.0,,0.04925,1470.13608,Uncontrolled,,0.0,,Low,Not Rated,,0.0891,27.2,8.7,
SOAD00863,Lyndrassia,No,Grade Stabilization,Earth,10.968,0.093,5785.0,2018.0,,0.01379,0.0,Uncontrolled,14/09/2018,,18.91,Low,Not Available,,0.0777,31.8,174.9,
SOAD01213,Lyndrassia,No,Grade Stabilization,Earth,9.017,0.118,9443.0,1990.0,,0.03349,910.84518,Uncontrolled,18/01/1990,0.0,,Low,Not Rated,,0.0726,34.6,10.0,
SOAD01642,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.49,0.133,,1950.0,,,23.96961,Uncontrolled,,,32.08,Low,,,0.1199,13.4,183.5,
SOAD01691,Lyndrassia,No,Grade Stabilization,Earth,9.136,0.1,7852.0,1998.0,,0.11032,5624.86848,Uncontrolled,,0.0,,Low,Not Rated,,0.0872,31.7,16.3,
SOAD02588,Lyndrassia,No,Grade Stabilization,Earth,11.872,0.093,9397.0,1995.0,,0.03546,1137.22483,Uncontrolled,,0.0,,Low,Not Rated,,0.0889,29.9,20.9,
SOAD02758,Lyndrassia,No,Grade Stabilization,Earth,10.818,0.1,9870.0,2003.0,,0.02364,844.26293,Uncontrolled,30/09/2003,0.0,,Low,Not Rated,,0.0914,43.5,10.4,
SOAD02813,Lyndrassia,No,Grade Stabilization,Earth,10.883,0.083,5019.0,1994.0,,0.00788,833.60977,Uncontrolled,,0.0,,Low,Not Rated,,0.0815,6.7,22.2,
SOAD03444,Lyndrassia,No,Grade Stabilization,Earth,10.562,0.113,7811.0,2003.0,,0.02364,870.8958299999999,Uncontrolled,24/06/2003,0.0,,Low,Not Rated,,0.1085,43.0,6.6,
SOAD07194,Lyndrassia,No,Grade Stabilization,Earth,9.444,0.083,6490.0,1975.0,,0.02561,1054.66284,Uncontrolled,,0.0,,Low,Not Rated,,0.1,12.8,11.1,
SOAD08297,Lyndrassia,No,Grade Stabilization,Earth,9.671,0.124,5923.0,1997.0,,0.03546,1158.53115,Uncontrolled,23/06/2004,0.0,,Low,Not Rated,,0.0757,24.7,8.4,
SOAD10003,Lyndrassia,No,Grade Stabilization,Earth,10.84,0.1,5964.0,2018.0,,0.01379,0.0,Uncontrolled,03/05/2019,,28.64,Low,Not Available,,0.1057,19.9,403.3,
SOAD10428,Lyndrassia,No,Other,Earth,11.291,0.094,10387.0,1999.0,,0.09456,2002.79408,Uncontrolled,,0.0,,Low,Not Rated,,0.0932,29.8,10.0,
SOAD11463,Lyndrassia,No,Recreation,Earth,10.778,0.133,30000.0,1973.0,,0.00788,623.2098599999999,Uncontrolled,,0.0,,Low,Not Rated,,0.0851,34.7,12.6,5.7
SOAD11601,Lyndrassia,No,,,8.953,0.117,0.0,,2005,0.02167,673.81237,Uncontrolled,,0.0,26.47,Significant,Not Rated,,0.1236,27.8,287.6,
SOAD12246,Lyndrassia,No,Grade Stabilization,Earth,11.048,0.108,4757.0,1996.0,,0.05122,2165.25477,Uncontrolled,,0.0,,Low,Not Rated,,0.0817,39.7,20.4,
SOAD20498,Lyndrassia,No,Grade Stabilization,Earth,11.702,0.09,5228.0,2005.0,,0.02561,1928.22196,Uncontrolled,30/09/2005,0.0,,Low,Not Rated,,0.117,31.1,20.4,
SOAD00175,Lyndrassia,No,,,11.71,0.2,2100.0,,,0.0197,31.95948,Uncontrolled,,0.0,0.0,Low,Not Rated,,0.1288,44.8,846.6,
SOAD03718,Lyndrassia,No,Grade Stabilization,Earth,9.718,0.077,6333.0,2000.0,,0.00788,2372.99139,Uncontrolled,20/01/2000,0.0,,Low,Not Rated,,0.0851,47.2,8.0,
SOAD03846,Lyndrassia,No,Grade Stabilization,Earth,9.533,0.098,4693.0,1999.0,,0.02561,862.9059599999999,Uncontrolled,,0.0,,Low,Not Rated,,0.1067,11.2,19.3,
SOAD05285,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.401,0.083,5400.0,1999.0,,0.12017,5249.34459,Uncontrolled,01/11/1999,0.0,,Low,Not Rated,,0.0786,40.9,11.6,
SOAD05461,Lyndrassia,No,Water Supply,Earth,10.504,0.091,5530.0,1998.0,,0.12214,2740.52541,Uncontrolled,24/06/1999,1.0,,Low,Not Rated,,0.0881,40.8,23.2,58.2
SOAD08129,Lyndrassia,Yes,Other,Earth,12.124,0.165,21200.0,1963.0,,0.01773,2.66329,Uncontrolled,02/11/2022,5.0,0.0,Low,Satisfactory,16/08/2013,0.0502,16.5,927.2,
SOAD09942,Lyndrassia,No,Recreation,,7.658,,0.0,1988.0,,0.01773,,,,0.0,0.0,Significant,Not Rated,,0.1439,7.2,870.8,3.4
SOAD10826,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.75,0.08,,1939.0,,,,,,,0.0,Low,,,0.1061,21.3,535.0,
SOAD10882,Lyndrassia,No,Grade Stabilization,Earth,12.777,0.08,7878.0,1955.0,,0.00788,0.0,Uncontrolled,,5.0,6.28,Low,Not Rated,,0.0563,39.7,441.0,
SOAD12382,Lyndrassia,No,Grade Stabilization,Earth,9.374,0.1,6365.0,1996.0,,0.07683,1331.645,Uncontrolled,,0.0,,Low,Not Rated,,0.1015,47.6,9.2,
SOAD12908,Lyndrassia,No,Recreation,Earth,6.192,,0.0,1970.0,,0.01576,519.34155,,,0.0,46.68,High,Not Rated,,0.1236,28.6,92.1,9.2
SOAD13059,Lyndrassia,No,Grade Stabilization,Earth,10.419,0.133,11860.0,2004.0,,0.03349,1070.64258,Uncontrolled,01/11/2004,0.0,,Low,Not Rated,,0.1168,37.8,17.4,
SOAD13887,Lyndrassia,No,Grade Stabilization,Earth,10.04,0.129,6495.0,2002.0,,0.03349,633.86302,Uncontrolled,10/12/2002,0.0,,Low,Not Rated,,0.0964,41.2,17.3,
SOAD14262,Lyndrassia,No,Grade Stabilization,Earth,9.521,0.09,7509.0,1998.0,,0.00788,1001.39704,Uncontrolled,,0.0,,Low,Not Rated,,0.0804,15.4,17.9,
SOAD14822,Lyndrassia,No,Grade Stabilization,Earth,9.907,0.111,5765.0,2001.0,,0.01773,1976.16118,Uncontrolled,,0.0,,Low,Not Rated,,0.0573,24.1,5.2,
SOAD14882,Lyndrassia,No,Grade Stabilization,Earth,9.443,0.253,8700.0,1981.0,,0.04334,1294.35894,,,0.0,,Low,Not Rated,,0.0539,10.3,5.8,
SOAD16995,Lyndrassia,No,Grade Stabilization,Earth,11.494,0.117,10014.0,1985.0,,0.12805,2173.24464,Uncontrolled,,0.0,,Low,Not Rated,,0.0865,30.8,8.4,
SOAD18073,Lyndrassia,No,Grade Stabilization,Earth,10.103,0.102,5844.0,1995.0,,0.01773,87.88857,Uncontrolled,,0.0,,Low,Not Rated,,0.0753,14.6,16.8,
SOAD02093,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,12.041,0.142,7680.0,2001.0,,0.04728,1302.34881,Uncontrolled,01/09/2001,0.0,,Low,Not Rated,,0.1126,33.6,20.6,
SOAD03626,Lyndrassia,No,Grade Stabilization,Earth,8.672,0.093,6644.0,1997.0,,0.02364,130.50121,Uncontrolled,,0.0,,Low,Not Rated,,0.1134,41.4,8.5,
SOAD05430,Lyndrassia,No,Other,Earth,13.547,0.117,14000.0,1999.0,,0.00788,2689.9229,Uncontrolled,,0.0,,Low,Not Rated,,0.0683,22.1,9.7,
SOAD05879,Lyndrassia,No,Fish and Wildlife Pond,Earth,11.352,0.092,5400.0,1977.0,,0.00788,535.32129,Uncontrolled,,0.0,,Low,Not Rated,,0.1058,10.5,7.6,
SOAD06385,Lyndrassia,No,Grade Stabilization,Earth,12.607,0.143,10692.0,1980.0,,0.07092,1406.21712,Uncontrolled,,0.0,,Low,Not Rated,,0.0942,6.0,18.8,
SOAD06931,Lyndrassia,Yes,Other,Earth,13.47,0.124,15000.0,1973.0,,0.01576,0.0,,03/11/2022,5.0,0.0,Low,Satisfactory,19/12/2007,0.0314,37.2,444.5,
SOAD07134,Lyndrassia,No,Other,Earth,12.526,0.086,8445.0,1999.0,,0.0925899999999999,1350.28803,Uncontrolled,,0.0,,Low,Not Rated,,0.0718,31.4,6.0,
SOAD08885,Lyndrassia,No,Grade Stabilization,Earth,8.965,0.156,7968.0,1996.0,,0.02167,812.30345,Uncontrolled,25/03/1996,0.0,,Low,Not Rated,,0.1002,13.9,15.4,
SOAD09651,Lyndrassia,No,Grade Stabilization,Earth,11.356,0.106,8766.0,2005.0,,0.00788,223.71636,Uncontrolled,,0.0,0.0,Low,Not Rated,,0.0829,30.1,486.5,
SOAD10136,Lyndrassia,No,Grade Stabilization,Earth,10.859,0.125,7850.0,2003.0,,0.00788,1297.02223,Uncontrolled,30/09/2003,0.0,,Low,Not Rated,,0.0799,21.6,11.2,
SOAD10266,Lyndrassia,No,Grade Stabilization,Earth,9.001,0.103,8539.0,1991.0,,0.02561,274.31887,Uncontrolled,,0.0,,Low,Not Rated,,0.0814,23.6,15.2,
SOAD11061,Lyndrassia,No,Grade Stabilization,Earth,9.388,0.093,6074.0,1998.0,,0.00788,716.4250099999999,Uncontrolled,,0.0,,Low,Not Rated,,0.0511,26.8,10.4,
SOAD11488,Lyndrassia,No,Grade Stabilization,Earth,10.794,0.107,6170.0,1977.0,,0.01576,697.78198,Uncontrolled,,0.0,,Low,Not Rated,,0.0924,21.8,20.8,
SOAD13998,Lyndrassia,No,Recreation,Earth,8.206,0.162,0.0,1994.0,,0.02561,119.84805,,,0.0,0.0,High,Not Rated,,0.1234,41.8,162.6,3.5
SOAD15058,Lyndrassia,No,Recreation,Earth,10.881,0.105,10572.0,1998.0,,0.02167,1219.78682,Uncontrolled,,2.0,,Low,Not Rated,,0.0948,11.1,17.0,9.2
SOAD15401,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.677,0.113,4990.0,2001.0,,0.02561,519.34155,Uncontrolled,01/09/2001,0.0,,Low,Not Rated,,0.0829,44.5,8.8,
SOAD16292,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.345,0.1,,1966.0,,,13.31645,,,,57.25,Low,,,0.0591,9.7,171.0,
SOAD17623,Lyndrassia,Yes,,Earth,14.44,0.127,,2005.0,,0.01379,0.0,Uncontrolled,13/02/2020,5.0,1.96,Low,Satisfactory,12/03/2010,0.0373,46.8,240.5,
SOAD18625,Lyndrassia,No,Irrigation,Earth,5.446,,0.0,1953.0,,0.02561,1099.93877,,13/09/1978,0.0,0.0,High,Not Rated,,0.1355,25.9,740.5,44.7
SOAD00617,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.178,0.133,9370.0,2002.0,,0.06698,1811.0372,Uncontrolled,01/09/2002,0.0,,Low,Not Rated,,0.0679,15.1,15.3,
SOAD00708,Lyndrassia,No,Fish and Wildlife Pond,Earth,9.492,0.233,35000.0,1974.0,,0.0394,1259.73617,Uncontrolled,,0.0,,Low,Not Rated,,0.0671,8.0,12.2,
SOAD00848,Lyndrassia,No,Grade Stabilization,Earth,9.748,0.155,18681.0,1994.0,,0.0591,1970.8346,Uncontrolled,,0.0,,Low,Not Rated,,0.1185,10.3,20.9,
SOAD01322,Lyndrassia,No,Grade Stabilization,Earth,10.371,0.13,7892.0,1985.0,,0.1576,2479.52299,Uncontrolled,,0.0,,Low,Not Rated,,0.0795,10.3,4.9,
SOAD01436,Lyndrassia,Yes,,Earth,14.944,0.067,,,,0.00788,0.0,Uncontrolled,09/02/2023,5.0,3.73,Significant,Satisfactory,16/02/2012,0.0961,11.3,542.0,
SOAD01457,Lyndrassia,No,Grade Stabilization,Earth,9.317,0.122,11628.0,1992.0,,0.00788,886.8755699999999,Uncontrolled,,0.0,,Low,Not Rated,,0.0841,10.7,8.9,
SOAD04773,Lyndrassia,No,Grade Stabilization,Earth,11.265,0.161,7839.0,2005.0,,0.04925,2301.08256,Uncontrolled,01/10/2005,0.0,,Low,Not Rated,,0.1148,43.3,20.8,
SOAD05303,Lyndrassia,No,Fish and Wildlife Pond,Earth,10.247,0.093,15000.0,1975.0,,0.01576,729.74146,Uncontrolled,,0.0,,Low,Not Rated,,0.1052,25.1,20.7,
SOAD05835,Lyndrassia,No,Grade Stabilization,Earth,10.198,0.14,6257.0,1968.0,,0.13593,2010.78395,Uncontrolled,,0.0,,Low,Not Rated,,0.1015,33.4,7.7,
SOAD05974,Lyndrassia,No,Grade Stabilization,Earth,9.351,0.141,6244.0,1991.0,,0.00788,191.75688,Uncontrolled,,0.0,,Low,Not Rated,,0.0528,12.2,16.8,
SOAD10119,Lyndrassia,No,Grade Stabilization,Earth,12.104,0.079,7084.0,1990.0,,0.02561,1110.59193,Uncontrolled,,0.0,,Low,Not Rated,,0.1101,6.5,20.9,
SOAD10417,Lyndrassia,No,Debris Control,Earth,12.133,0.067,10404.0,1972.0,,0.01182,95.87844,Uncontrolled,,0.0,,Significant,Not Rated,,0.1596,12.0,351.5,
SOAD11266,Lyndrassia,No,Grade Stabilization,Earth,10.628,0.07,5905.0,1992.0,,0.00788,442.10614,Uncontrolled,,0.0,,Low,Not Rated,,0.0628,16.7,14.9,
SOAD11383,Lyndrassia,No,Grade Stabilization,Earth,9.629,0.125,11493.0,1996.0,,0.04925,1336.97158,Uncontrolled,,0.0,,Low,Not Rated,,0.103,8.6,6.6,
SOAD14094,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.786,0.092,19000.0,1970.0,,0.05713,1262.39946,Uncontrolled,,0.0,,Low,Not Rated,,0.0926,13.6,23.3,
SOAD14404,Lyndrassia,No,Fish and Wildlife Pond,Earth,10.618,0.181,10855.0,2002.0,,0.11426,5403.81541,Uncontrolled,,0.0,,Low,Not Rated,,0.1234,20.4,21.1,
SOAD15877,Lyndrassia,No,Grade Stabilization,Earth,10.823,0.118,6999.0,2002.0,,0.10441,3363.73527,Uncontrolled,,0.0,,Low,Not Rated,,0.1052,26.4,18.8,
SOAD16450,Lyndrassia,No,Recreation,,11.645,0.14,0.0,,,0.02561,439.44285,Uncontrolled,09/07/2007,0.0,0.0,High,Not Rated,,0.1232,34.4,897.1,3.7
SOAD16626,Lyndrassia,No,Grade Stabilization,Earth,10.019,0.122,13016.0,1995.0,,0.04137,1065.316,Uncontrolled,,0.0,,Low,Not Rated,,0.1001,39.1,22.0,
SOAD18332,Lyndrassia,No,Fish and Wildlife Pond,Earth,8.803,0.142,25000.0,1967.0,,0.00788,231.70623,Uncontrolled,,0.0,,Low,Not Rated,,0.0836,8.3,18.8,
SOAD20418,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.878,0.097,5500.0,2000.0,,0.03349,1193.15392,Uncontrolled,01/11/2000,0.0,,Low,Not Rated,,0.0884,44.3,5.1,
SOAD03425,Lyndrassia,No,Other,Earth,8.665,,0.0,,,0.01576,74.57212,,,0.0,0.0,Low,Not Rated,,0.1109,13.8,774.1,
SOAD06311,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",,8.571,,0.0,1991.0,,0.01773,,,,0.0,0.0,Significant,Not Rated,,0.1692,31.3,616.9,
SOAD06447,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.394,0.067,,1959.0,,,,,,,0.0,Low,,,0.0767,11.8,232.9,
SOAD06488,Lyndrassia,No,Debris Control,Earth,8.822,,0.0,1975.0,,0.01576,127.83792,,,0.0,0.0,Low,Not Rated,,0.0982,24.6,763.8,
SOAD06868,Lyndrassia,No,Grade Stabilization,Earth,11.91,0.113,5463.0,1995.0,,0.02561,396.83021,Uncontrolled,,0.0,,Low,Not Rated,,0.1038,6.3,8.8,
SOAD07538,Lyndrassia,No,Grade Stabilization,Earth,9.522,0.117,4633.0,1980.0,,0.02364,1129.23496,Uncontrolled,,0.0,,Low,Not Rated,,0.0851,15.6,15.4,
SOAD08049,Lyndrassia,No,Grade Stabilization,Earth,9.469,0.083,5994.0,1994.0,,0.02561,356.88086,Uncontrolled,,0.0,,Low,Not Rated,,0.0863,35.4,12.6,
SOAD11466,Lyndrassia,No,Fish and Wildlife Pond,Earth,8.842,0.153,5609.0,1977.0,,0.01576,226.37965,Uncontrolled,,0.0,,Low,Not Rated,,0.0843,16.3,20.1,
SOAD11498,Lyndrassia,No,Grade Stabilization,Earth,11.252,0.067,6410.0,1984.0,,0.01576,138.49108,Uncontrolled,,0.0,,Low,Not Rated,,0.0891,21.0,10.7,
SOAD12080,Lyndrassia,No,Grade Stabilization,Earth,10.365,0.123,9109.0,2002.0,,0.01773,186.4303,Uncontrolled,12/11/2002,0.0,,Low,Not Rated,,0.0864,5.6,8.4,
SOAD12438,Lyndrassia,No,Grade Stabilization,Earth,10.907,0.13,9404.0,2006.0,,0.0591,1970.8346,Uncontrolled,31/10/2006,0.0,,Low,Not Rated,,0.0831,18.6,13.8,
SOAD12800,Lyndrassia,No,Other,Earth,11.204,0.115,5211.0,1999.0,,0.03349,748.38449,Uncontrolled,,0.0,,Low,Not Rated,,0.1074,13.8,6.1,
SOAD13019,Lyndrassia,No,Grade Stabilization,Earth,10.438,0.067,7171.0,1995.0,,0.04137,4154.7324,Uncontrolled,,0.0,,Low,Not Rated,,0.1157,18.8,18.1,
SOAD15227,Lyndrassia,No,Grade Stabilization,Earth,10.156,0.092,5974.0,2000.0,,0.01576,191.75688,Uncontrolled,15/09/2000,0.0,,Low,Not Rated,,0.0985,30.3,10.5,
SOAD15624,Lyndrassia,No,Fish and Wildlife Pond,,11.925,,0.0,1985.0,,0.01773,386.17705,,,0.0,14.06,Significant,Not Rated,,0.1455,38.6,129.9,
SOAD15987,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,11.836,0.091,,1964.0,,,7.98987,Uncontrolled,,,0.0,Low,,,0.1149,14.3,842.2,
SOAD16015,Lyndrassia,No,Grade Stabilization,Earth,9.496,0.114,7448.0,1995.0,,0.07683,2474.19641,Uncontrolled,,0.0,,Low,Not Rated,,0.0652,8.5,12.0,
SOAD16866,Lyndrassia,No,Grade Stabilization,Earth,11.649,0.058,6378.0,1995.0,,0.0985,2127.96871,Uncontrolled,,0.0,,Low,Not Rated,,0.1082,36.8,6.8,
SOAD17171,Lyndrassia,No,Grade Stabilization,Earth,9.794,0.12,7629.0,1984.0,,0.06698,2277.11295,Uncontrolled,,0.0,,Low,Not Rated,,0.1014,10.2,17.8,
SOAD19487,Lyndrassia,No,Recreation,Earth,11.376,,0.0,,,0.01576,143.81766,,05/08/1998,0.0,0.0,Significant,Not Rated,,0.1473,17.0,123.1,5.1
SOAD20343,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.934,0.113,7900.0,2000.0,,0.03152,484.71878,Uncontrolled,01/11/2000,0.0,,Low,Not Rated,,0.1202,20.4,7.3,
SOAD20568,Lyndrassia,No,Recreation,Earth,8.625,,0.0,1977.0,,0.01773,266.329,,,0.0,31.87,High,Not Rated,,0.136,29.3,174.1,5.7
SOAD20595,Lyndrassia,No,Recreation,Earth,10.575,0.092,15000.0,1968.0,,0.06107,2000.13079,Uncontrolled,,0.0,,Low,Not Rated,,0.1186,20.1,19.0,3.5
SOAD20759,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Rockfill,8.966,,0.0,1970.0,,0.01576,332.91125,,,0.0,0.0,Low,Not Rated,,0.1243,47.1,713.8,
SOAD00503,Lyndrassia,Yes,Water Supply,Earth,8.522,0.09,,1902.0,,,,,,,1.59,Low,,,0.1229,16.3,661.6,62.6
SOAD00853,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.347,0.125,8600.0,1999.0,,0.00788,93.21515,Uncontrolled,01/11/1999,0.0,,Low,Not Rated,,0.0744,15.0,19.4,
SOAD02307,Lyndrassia,No,Grade Stabilization,Earth,8.86,0.167,5384.0,2002.0,,0.00788,956.12111,Uncontrolled,,0.0,,Low,Not Rated,,0.0551,12.8,11.8,
SOAD02370,Lyndrassia,No,Debris Control,Earth,8.751,,0.0,1953.0,,0.01576,167.78727,,,0.0,7.96,Low,Not Rated,,0.1172,17.0,373.5,
SOAD02856,Lyndrassia,No,Recreation,Earth,9.014,,0.0,1959.0,,0.01773,633.86302,,,0.0,10.78,Low,Not Rated,,0.1037,12.2,258.4,4.3
SOAD03411,Lyndrassia,No,Fish and Wildlife Pond,Earth,8.989,0.083,10000.0,1957.0,,0.00788,282.30874,Uncontrolled,,0.0,,Low,Not Rated,,0.0811,8.2,6.0,
SOAD04128,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.949,,0.0,1975.0,,0.01576,412.80995,,,0.0,0.0,Low,Not Rated,,0.1273,27.3,652.3,
SOAD04462,Lyndrassia,No,Grade Stabilization,Earth,9.632,0.093,4992.0,1998.0,,0.05713,1225.1134,Uncontrolled,,0.0,,Low,Not Rated,,0.0968,22.4,23.2,
SOAD05917,Lyndrassia,No,Grade Stabilization,Earth,11.608,0.091,8857.0,1992.0,,0.07289,2370.3281,Uncontrolled,,0.0,,Low,Not Rated,,0.0663,9.6,14.4,
SOAD06102,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.059,,0.0,,,0.01773,759.03765,,,0.0,36.62,Low,Not Rated,,0.0814,21.8,108.4,
SOAD06856,Lyndrassia,No,Debris Control,Earth,8.463,,0.0,,,0.01773,151.80753,,,0.0,0.0,Low,Not Rated,,0.0826,39.8,329.7,
SOAD08639,Lyndrassia,No,Recreation,Earth,9.125,,0.0,1977.0,,0.01576,114.52147,,,0.0,13.44,Low,Not Rated,,0.0923,12.1,170.9,3.1
SOAD09384,Lyndrassia,No,Fish and Wildlife Pond,Earth,9.804,0.112,7452.0,1989.0,,0.04728,1547.37149,Uncontrolled,,0.0,,Low,Not Rated,,0.0867,33.5,6.4,
SOAD10414,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.755,,0.0,1971.0,,0.01576,157.13411,,,0.0,18.26,Low,Not Rated,,0.0857,29.3,452.9,
SOAD10754,Lyndrassia,No,Grade Stabilization,Earth,10.914,0.083,7650.0,2003.0,,0.03349,476.72891,Uncontrolled,30/09/2003,0.0,,Low,Not Rated,,0.0911,16.8,16.6,
