ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Last Inspection Date,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm)
SOAD04617,Flumevale,No,Hydroelectric,Earth,6.838,0.58,37000.0,1913.0,,0.03546,,Uncontrolled,08/08/2023,1.0,5.07,High,Satisfactory,29/09/2023,0.0943,28.0,341.4,88.1
SOAD05907,Flumevale,Yes,Water Supply,Earth,19.254,0.05,10000.0,1925.0,,0.03349,23.96961,,13/09/2023,0.5,,Low,Fair,12/06/2023,0.0864,40.6,20.8,67.0
SOAD13468,Flumevale,Yes,Water Supply,Arch,10.077,0.073,650.0,1928.0,,0.02364,2.66329,,14/06/2022,1.0,0.79,High,Satisfactory,01/09/2017,0.1054,32.7,346.4,63.5
SOAD19896,Flumevale,Yes,Recreation,Earth,11.004,0.083,,1965.0,,0.01773,29.29619,Uncontrolled,29/07/2011,6.0,65.73,Low,Not Rated,,0.0612,30.5,97.4,6.9
SOAD00053,Flumevale,Yes,Water Supply,Earth,11.742,0.113,60000.0,1978.0,,0.03546,0.0,,11/05/2022,0.5,1.26,Low,Satisfactory,01/09/2017,0.0719,22.7,263.4,32.4
SOAD03085,Flumevale,Yes,Irrigation,Earth,9.576,0.308,23483.0,1911.0,,0.03349,42.61264,Uncontrolled,04/10/2017,6.0,16.2,Low,Fair,12/02/2014,0.06,30.7,459.9,23.8
SOAD12442,Flumevale,Yes,Water Supply,Earth,18.78,0.101,48390.0,1950.0,,0.01773,2.66329,,25/05/2023,1.0,,High,Fair,01/09/2017,0.1025,30.3,725.2,33.1
SOAD17412,Flumevale,No,"Fire Protection, Stock, Or Small Fish Pond",Gravity,9.195,0.177,52412.0,1960.0,,0.24231,5.32658,Uncontrolled,11/09/2018,5.0,7.96,Low,Fair,11/09/2018,0.0629,26.0,373.7,
SOAD17429,Flumevale,Yes,Water Supply,Gravity,11.166,0.044,190.0,1919.0,,0.04137,53.2658,,22/06/2022,0.5,,Low,Satisfactory,01/09/2017,0.075,34.3,15.4,12.9
SOAD17712,Flumevale,Yes,Flood Risk Reduction,Earth,14.355,0.184,37900.0,2011.0,,0.02364,2.66329,,08/02/2022,1.0,0.16,High,Satisfactory,01/09/2017,0.0798,15.3,558.2,
SOAD19568,Flumevale,Yes,Hydroelectric,Earth,15.643,0.113,,1953.0,,0.02561,18.64303,Controlled,31/05/2023,1.0,1.54,High,Satisfactory,29/09/2023,0.115,39.1,455.0,77.8
SOAD00262,Flumevale,Yes,Water Supply,Earth,18.45,0.063,34500.0,1931.0,,0.00788,0.0,,16/02/2022,0.5,,Low,Satisfactory,01/09/2017,0.0656,30.1,9.8,60.3
SOAD07256,Flumevale,Yes,Water Supply,Earth,34.514,0.077,50000.0,1930.0,,0.00788,0.0,,24/08/2022,1.0,0.0,High,Satisfactory,01/09/2017,0.084,28.0,609.1,22.6
SOAD07664,Flumevale,Yes,Fish and Wildlife Pond,Earth,6.366,0.193,6549.0,1990.0,2001H;2009H,0.02561,0.0,Uncontrolled,28/09/2021,2.0,4.6,Significant,Fair,28/09/2021,0.1182,42.2,464.4,
SOAD13849,Flumevale,Yes,Other,Earth,5.778,0.033,1680.0,1907.0,,0.03152,0.0,Uncontrolled,02/09/2020,2.0,8.22,Significant,Unsatisfactory,02/09/2020,0.1715,44.5,327.4,
SOAD15126,Flumevale,Yes,Irrigation,Earth,8.951,0.095,9606.0,1952.0,,0.01773,7.98987,Uncontrolled,02/10/2003,6.0,9.54,Low,Not Rated,,0.0509,34.7,455.8,1.0
SOAD01418,Flumevale,Yes,Water Supply,Other,13.065,0.07,11500.0,1955.0,,0.00788,,,03/06/2022,1.0,0.16,High,Satisfactory,01/09/2017,0.1045,34.7,763.3,36.0
SOAD02369,Flumevale,Yes,Water Supply,Earth,10.67,0.175,525.0,1982.0,,0.01773,0.0,,08/09/2015,6.0,10.1,Low,Fair,19/07/2012,0.0634,35.9,359.9,44.8
SOAD03084,Flumevale,Yes,Fish and Wildlife Pond,Earth,10.235,0.087,,1959.0,,0.02561,42.61264,Uncontrolled,28/09/2005,6.0,44.86,Low,Not Rated,,0.049,18.3,122.1,
SOAD03938,Flumevale,Yes,Water Supply,Earth,12.983,0.11,18672.0,1980.0,,0.01773,0.0,,22/06/2022,0.5,,Low,Satisfactory,01/09/2017,0.0796,27.9,14.1,9.3
SOAD08269,Flumevale,Yes,Other,Earth,12.457,0.09,11674.0,1932.0,,0.02561,2.66329,,06/04/2022,0.5,,Low,Satisfactory,01/09/2017,0.0702,5.8,12.8,
SOAD17154,Flumevale,Yes,Water Supply,Earth,13.3,0.19,37000.0,1912.0,,0.01576,0.0,,01/09/2022,1.0,0.0,High,Satisfactory,01/09/2017,0.1,14.8,608.1,30.9
SOAD00750,Flumevale,Yes,Recreation,Earth,8.045,0.26,17967.0,2005.0,,0.02561,0.0,Uncontrolled,30/06/2021,2.0,13.0,Significant,Satisfactory,30/06/2021,0.1037,14.1,397.0,5.4
SOAD01479,Flumevale,Yes,Debris Control,Earth,11.962,1.412,277000.0,1980.0,,0.03546,18.64303,,27/01/2022,1.0,0.16,High,Satisfactory,01/09/2017,0.0935,45.6,921.7,
SOAD06428,Flumevale,Yes,Recreation,Earth,6.408,0.063,3384.0,1972.0,2005H;2005S,0.01773,138.49108,Uncontrolled,15/05/2017,2.0,4.68,Significant,Unsatisfactory,15/05/2017,0.1786,31.1,470.0,7.2
SOAD06719,Flumevale,Yes,Recreation,Earth,15.431,0.074,13620.0,1964.0,,0.02561,13.31645,Uncontrolled,20/06/2018,6.0,4.78,Low,Fair,17/05/2017,0.0676,11.9,657.6,6.8
SOAD06781,Flumevale,No,Water Supply,Earth,8.992,0.099,,1961.0,,0.02167,,Uncontrolled,09/05/2023,4.0,41.98,Low,Poor,09/05/2023,0.0546,47.3,181.3,18.5
SOAD10792,Flumevale,Yes,Water Supply,Earth,8.369,0.376,,1992.0,2013,0.02561,0.0,Uncontrolled,14/04/2022,2.0,0.0,Significant,Satisfactory,14/04/2022,0.1324,7.3,170.4,15.0
SOAD15281,Flumevale,No,Irrigation,Earth,4.363,0.17,0.0,,,0.06895,,,20/04/2022,1.0,,Significant,Fair,01/09/2017,0.1311,34.6,134.0,14.6
SOAD08445,Flumevale,No,Recreation,Earth,3.717,0.073,1591.0,1939.0,,0.0,7.98987,Controlled,06/09/1964,,1.13,Significant,Not Rated,,0.1283,32.9,160.1,5.0
SOAD09286,Flumevale,Yes,Water Supply,Earth,12.729,0.467,184800.0,1983.0,,0.0197,,,10/02/2022,0.5,,Low,Satisfactory,01/09/2017,0.0618,20.8,22.0,16.9
SOAD12831,Flumevale,Yes,Irrigation,Earth,12.085,0.273,,1895.0,,0.01576,0.0,Uncontrolled,08/08/2019,6.0,10.93,Low,Not Rated,,0.0515,14.2,95.5,34.8
SOAD17692,Flumevale,Yes,Flood Risk Reduction,Earth,9.012,0.12,7252.0,1955.0,,0.02561,0.0,Uncontrolled,06/10/2020,3.0,18.44,Low,Fair,14/05/2020,0.0763,29.1,389.8,
SOAD17849,Flumevale,Yes,Water Supply,Earth,14.9,0.14,24000.0,1937.0,,0.01576,0.0,,01/06/2022,0.5,,Low,Satisfactory,01/09/2017,0.0686,16.2,11.4,31.8
SOAD20628,Flumevale,Yes,Hydroelectric,Concrete,15.061,0.063,,,,0.05516,50.60251,Uncontrolled,07/07/2022,3.0,,Low,Satisfactory,29/09/2023,0.0815,42.0,16.6,
SOAD10163,Flumevale,Yes,Water Supply,Earth,19.695,0.077,22000.0,1962.0,,0.01773,0.0,,01/06/2022,1.0,4.05,Significant,Satisfactory,01/09/2017,0.1294,39.9,788.1,13.4
SOAD17871,Flumevale,Yes,Irrigation,Earth,13.436,0.25,69140.0,1966.0,,0.01773,0.0,Uncontrolled,30/09/2016,6.0,3.25,Low,Fair,13/05/2020,0.0639,38.2,856.9,31.7
SOAD19875,Flumevale,No,Fish and Wildlife Pond,Earth,8.062,0.09,0.0,,1997,0.03349,0.0,,09/05/2022,,,High,Not Available,,0.1234,28.0,931.5,
SOAD20096,Flumevale,Yes,Water Supply,Earth,10.56,0.167,0.0,1928.0,,0.02561,0.0,Uncontrolled,06/08/2001,6.0,16.72,Low,Not Rated,,0.0996,46.1,147.0,25.9
SOAD02051,Flumevale,Yes,Irrigation,Earth,10.661,0.094,,1903.0,2007,0.02561,21.30632,Uncontrolled,30/06/2021,6.0,31.87,Low,Not Rated,,0.0657,9.2,162.9,41.9
SOAD04526,Flumevale,Yes,Flood Risk Reduction,Earth,19.351,0.075,0.0,1982.0,,0.00788,45.27593,Uncontrolled,04/10/1995,3.0,23.35,Low,Not Rated,,0.0566,35.2,261.1,
SOAD16367,Flumevale,Yes,Flood Risk Reduction,Earth,8.804,0.14,8146.0,1955.0,,0.02561,0.0,Uncontrolled,05/10/2020,6.0,12.57,Low,Not Rated,,0.0466,34.1,276.3,
SOAD08774,Flumevale,Yes,Irrigation,Earth,11.547,0.11,27226.0,1968.0,,0.02561,0.0,,19/04/2017,6.0,18.57,Low,Not Rated,,0.0567,32.2,208.4,45.5
SOAD11724,Flumevale,Yes,Water Supply,Earth,12.88,0.07,1240.0,1965.0,,0.01576,,,08/09/2022,1.0,,High,Satisfactory,01/09/2017,0.1121,43.2,938.9,48.2
SOAD16333,Flumevale,Yes,Flood Risk Reduction,Earth,9.163,0.112,8266.0,1956.0,,0.02561,0.0,Uncontrolled,05/10/2020,3.0,16.4,Low,Satisfactory,13/04/2015,0.0672,46.3,157.0,
SOAD06223,Flumevale,Yes,Water Supply,Earth,10.68,0.493,0.0,1928.0,,0.01773,0.0,,24/02/2022,1.0,0.0,High,Satisfactory,01/09/2017,0.1004,25.4,783.6,26.7
SOAD09159,Flumevale,Yes,Flood Risk Reduction,Earth,8.692,0.16,0.0,1972.0,,0.03349,0.0,Uncontrolled,21/02/2017,3.0,51.46,Low,Satisfactory,01/12/2022,0.0708,23.2,159.5,
SOAD14757,Flumevale,Yes,Other,Earth,11.72,0.192,,1975.0,,0.02364,0.0,,24/08/2017,6.0,0.0,Low,Satisfactory,09/06/2021,0.0292,16.3,599.4,
SOAD15025,Flumevale,Yes,Fish and Wildlife Pond,Earth,9.477,0.048,,1970.0,,0.02561,42.61264,Uncontrolled,11/10/2017,6.0,26.13,Low,Satisfactory,05/10/2020,0.043,18.1,239.8,
SOAD19322,Flumevale,Yes,Flood Risk Reduction,Earth,10.397,0.123,0.0,1957.0,,0.02561,0.0,Uncontrolled,05/11/2013,3.0,1.56,Low,Fair,30/08/2005,0.0811,34.6,233.8,
SOAD03031,Flumevale,Yes,Water Supply,Earth,15.857,0.107,0.0,1908.0,,0.01773,2.66329,,08/03/2023,1.0,0.48,High,Fair,01/09/2017,0.1328,18.8,375.0,45.4
SOAD08339,Flumevale,Yes,Fish and Wildlife Pond,Earth,10.519,0.083,,1958.0,,0.02561,0.0,Uncontrolled,10/11/2022,2.0,1.59,Significant,Not Rated,,0.1535,12.0,607.8,
SOAD08628,Flumevale,Yes,Hydroelectric,Earth,16.272,0.091,,1980.0,,0.03546,181.10372,,15/09/2022,1.0,21.83,Low,Satisfactory,11/04/2023,0.0674,35.1,369.7,56.6
SOAD09233,Flumevale,Yes,Water Supply,Earth,8.958,0.817,0.0,1980.0,,0.03349,0.0,Uncontrolled,23/10/2015,6.0,5.04,Low,Satisfactory,14/09/2018,0.0414,45.0,108.3,32.8
SOAD09849,Flumevale,Yes,Irrigation,Earth,8.817,0.111,5610.0,1948.0,2009,0.04137,0.0,Uncontrolled,17/09/2009,6.0,13.48,Low,Satisfactory,23/10/2015,0.0511,35.2,370.8,10.4
SOAD12193,Flumevale,Yes,Irrigation,Earth,8.867,0.08,,1930.0,2008,0.03349,0.0,Uncontrolled,09/09/2021,6.0,15.83,Low,Not Rated,,0.0635,39.7,344.6,35.2
SOAD12677,Flumevale,Yes,Irrigation,Earth,10.352,0.11,20047.0,1988.0,,0.02561,0.0,Uncontrolled,23/09/2022,1.0,4.63,High,Fair,23/09/2022,0.0997,8.2,242.6,33.9
SOAD14449,Flumevale,Yes,Debris Control,Earth,29.717,0.126,117000.0,1963.0,,0.01773,7.98987,,01/12/2021,1.0,0.0,High,Satisfactory,01/09/2017,0.1015,27.4,931.9,
SOAD18620,Flumevale,No,Flood Risk Reduction,Gravity,15.321,0.025,0.0,1934.0,,0.0,0.0,,09/02/2023,,,High,Not Available,,0.0987,35.6,877.6,
SOAD05026,Flumevale,Yes,Recreation,Earth,6.284,0.146,8461.0,1954.0,,0.0,13.31645,Uncontrolled,14/09/2010,,0.0,Significant,Not Rated,,0.1268,6.5,761.1,9.5
SOAD15351,Flumevale,Yes,Irrigation,Earth,12.665,0.126,,1955.0,,0.02561,7.98987,,15/07/1992,0.0,24.68,Low,Fair,08/08/2019,0.0794,35.5,452.4,11.8
SOAD17910,Flumevale,Yes,Water Supply,Earth,19.859,0.04,0.0,,,,,,09/05/2023,0.5,,Low,Fair,01/09/2017,0.074,8.2,10.6,12.2
SOAD13472,Flumevale,Yes,Fish and Wildlife Pond,Earth,9.248,0.129,,1987.0,,0.03152,0.0,Uncontrolled,10/06/2020,6.0,12.66,Low,Satisfactory,26/09/2013,0.0467,27.6,378.7,
SOAD14419,Flumevale,Yes,Recreation,Earth,9.128,0.101,10000.0,1964.0,,0.02364,29.29619,Uncontrolled,20/05/2020,6.0,0.0,Low,Satisfactory,30/09/2016,0.0415,6.5,906.0,4.7
SOAD14737,Flumevale,Yes,Water Supply,Earth,14.168,0.052,5713.0,1860.0,,0.04334,0.0,,28/01/2022,1.0,1.0,High,Satisfactory,01/09/2017,0.0779,24.2,730.7,59.2
SOAD15998,Flumevale,Yes,Irrigation,Earth,11.149,0.248,28500.0,1895.0,1994,0.03349,0.0,Uncontrolled,08/08/2019,6.0,10.72,Low,Unsatisfactory,08/05/2017,0.0839,11.1,116.2,2.3
SOAD02339,Flumevale,Yes,Water Supply,Earth,13.988,0.218,713.0,1982.0,,0.02561,0.0,Uncontrolled,15/12/2022,1.0,1.66,High,Satisfactory,15/12/2022,0.1075,33.6,332.8,61.8
SOAD03269,Flumevale,Yes,Irrigation,Earth,9.145,0.213,63279.0,1912.0,1960,0.03546,0.0,Uncontrolled,09/07/2012,6.0,29.98,Low,Not Rated,,0.0269,34.5,127.8,19.6
SOAD08642,Flumevale,Yes,Irrigation,Earth,11.582,0.099,28943.0,,1973,0.02561,0.0,Uncontrolled,19/10/2018,6.0,12.7,Low,Unsatisfactory,18/05/2011,0.0971,21.7,386.4,37.2
SOAD10875,Flumevale,Yes,Other,Earth,12.865,0.102,22000.0,1964.0,,0.02561,2.66329,,21/02/2022,1.0,0.0,High,Satisfactory,01/09/2017,0.0917,42.2,793.6,
SOAD17721,Flumevale,Yes,Flood Risk Reduction,Earth,11.845,0.144,14570.0,1958.0,,0.03349,0.0,Uncontrolled,04/06/2015,3.0,11.28,Low,Not Rated,,0.1154,21.8,416.0,
SOAD00406,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,11.784,0.105,44754.0,1957.0,,0.02561,0.0,Uncontrolled,15/09/2021,6.0,8.42,Low,Satisfactory,13/10/2020,0.0526,27.1,418.6,
SOAD02064,Flumevale,Yes,Flood Risk Reduction,Earth,10.912,0.115,26144.0,1958.0,,0.02561,0.0,Uncontrolled,01/11/2021,3.0,1.54,Significant,Satisfactory,01/11/2021,0.1182,29.7,393.4,
SOAD02488,Flumevale,No,Irrigation,Earth,11.277,4.507,41000.0,1953.0,2003,0.02561,7.98987,Uncontrolled,26/08/2020,1.0,3.33,High,Not Available,,0.1295,39.7,651.9,36.5
SOAD06671,Flumevale,Yes,Recreation,Earth,5.899,0.06,5919.0,1890.0,2006H;2006M;2006S,0.03152,0.0,Uncontrolled,23/09/2021,2.0,1.69,Significant,Satisfactory,23/09/2021,0.1239,19.9,936.9,3.4
SOAD12481,Flumevale,Yes,Irrigation,Earth,8.354,0.083,7280.0,1962.0,,0.03349,0.0,Uncontrolled,11/11/1990,0.0,6.31,Low,Not Rated,,0.0895,12.5,458.3,13.4
SOAD13873,Flumevale,Yes,Debris Control,Earth,15.415,0.133,94000.0,1965.0,,0.02561,7.98987,,01/12/2021,1.0,0.0,High,Satisfactory,01/09/2017,0.1193,35.2,849.6,
SOAD14813,Flumevale,Yes,Water Supply,Earth,11.616,0.16,23000.0,1965.0,,0.04334,0.0,,14/03/2022,0.5,28.37,Low,Satisfactory,01/09/2017,0.0809,29.1,245.9,24.8
SOAD19297,Flumevale,Yes,Hydroelectric,Earth,11.431,0.3,,,,0.0197,,Uncontrolled,07/07/2022,3.0,,Low,Satisfactory,29/09/2023,0.0644,13.9,22.1,
SOAD20625,Flumevale,Yes,Irrigation,Earth,8.762,0.333,,1967.0,,0.04137,0.0,,17/10/2013,0.0,1.66,Low,Not Rated,,0.1158,22.4,187.3,19.0
SOAD03573,Flumevale,Yes,Irrigation,Earth,9.202,0.423,,2006.0,,0.02561,0.0,Uncontrolled,05/04/2021,6.0,9.88,Low,Fair,12/08/2009,0.0544,40.8,262.6,17.2
SOAD03857,Flumevale,Yes,Water Supply,Earth,25.949,0.255,74000.0,1961.0,,0.02364,0.0,,08/09/2022,1.0,,High,Satisfactory,01/09/2017,0.081,23.2,792.1,8.9
SOAD15427,Flumevale,Yes,Recreation,Earth,7.911,0.142,24908.0,1974.0,,0.03546,0.0,Uncontrolled,11/04/2022,2.0,0.0,Significant,Satisfactory,11/04/2022,0.0992,13.0,933.6,7.4
SOAD15727,Flumevale,Yes,Irrigation,Earth,9.84,0.087,,1964.0,,0.03546,21.30632,Uncontrolled,09/09/2013,6.0,17.81,Low,Fair,28/10/2021,0.049,18.7,333.7,21.5
SOAD18973,Flumevale,Yes,Water Supply,Earth,20.635,0.093,19200.0,1885.0,,0.03349,2.66329,,23/06/2022,1.0,,High,Satisfactory,01/09/2017,0.0807,7.7,620.6,50.2
SOAD02418,Flumevale,Yes,Water Supply,Earth,33.52,0.435,0.0,1962.0,,0.01576,,,18/10/2022,1.0,0.0,Significant,Fair,01/09/2017,0.125,42.6,162.3,45.4
SOAD10703,Flumevale,Yes,Water Supply,Earth,13.567,0.71,0.0,,,,,,06/03/2023,1.0,0.0,High,Fair,23/07/2018,0.109,743.0,948.4,70.7
SOAD18939,Flumevale,Yes,Fish and Wildlife Pond,Earth,8.983,0.265,,1970.0,,0.03349,0.0,,20/09/2001,0.0,16.3,Low,Satisfactory,21/02/2017,0.0754,38.9,292.4,
SOAD02700,Flumevale,No,,Earth,10.363,0.0,0.0,,,,0.0,,07/12/2022,,,High,Not Available,,0.0996,878.6,896.0,
SOAD04787,Flumevale,Yes,Water Supply,Earth,17.183,0.095,11430.0,1971.0,,0.03546,2.66329,,19/10/2021,1.0,8.27,Significant,Satisfactory,01/09/2017,0.115,31.5,268.3,48.0
SOAD11046,Flumevale,Yes,Recreation,Earth,17.895,0.117,20000.0,1958.0,,0.03546,2.66329,,15/09/2021,0.5,,Low,Satisfactory,01/09/2017,0.0666,45.0,21.0,5.9
SOAD14465,Flumevale,Yes,Debris Control,Gravity,10.186,0.121,20111.0,1960.0,,0.20882,2.66329,,11/09/2018,5.0,0.0,Low,Not Rated,,0.0366,24.0,900.7,
SOAD15266,Flumevale,Yes,Flood Risk Reduction,Earth,11.354,0.158,18670.0,1963.0,,0.04137,0.0,,03/04/2019,3.0,13.9,Low,Not Rated,,0.0696,26.9,465.7,
SOAD15580,Flumevale,Yes,Flood Risk Reduction,Earth,8.618,0.309,0.0,1961.0,,0.05319,0.0,,13/07/2017,3.0,26.45,Low,Fair,17/06/2020,0.0805,44.2,316.8,
SOAD16461,Flumevale,Yes,Debris Control,Earth,22.152,0.26,139950.0,1944.0,,0.02561,13.31645,,03/11/2021,1.0,0.0,High,Satisfactory,01/09/2017,0.0892,47.4,793.5,
SOAD19117,Flumevale,Yes,Irrigation,Earth,9.556,0.104,0.0,1957.0,,0.04334,0.0,Uncontrolled,13/01/2017,6.0,3.23,Low,Unsatisfactory,14/07/2020,0.1094,44.7,114.2,11.5
SOAD00084,Flumevale,Yes,Water Supply,Earth,9.147,0.368,,2009.0,,0.04137,,,,0.0,,Low,Not Rated,,0.0866,39.9,23.2,36.6
SOAD00963,Flumevale,Yes,Recreation,Earth,7.852,0.066,9600.0,1966.0,2007,0.02561,29.29619,Uncontrolled,13/07/2022,2.0,0.0,Significant,Unsatisfactory,13/07/2022,0.1875,42.0,578.1,8.8
SOAD05825,Flumevale,Yes,Other,Earth,17.514,0.433,99908.0,1979.0,,0.02561,0.0,,01/01/1991,6.0,24.84,Low,Fair,11/08/2014,0.0769,12.2,182.6,
SOAD07198,Flumevale,Yes,Other,Earth,19.098,0.177,65346.0,1979.0,,0.03349,0.0,,01/01/1991,6.0,24.05,Low,Not Rated,,0.0606,32.3,355.0,
SOAD12340,Flumevale,Yes,Hydroelectric,Concrete,22.259,0.052,1450.0,1927.0,,0.00788,,Uncontrolled,29/08/2023,3.0,,Low,Satisfactory,29/09/2023,0.0699,12.3,20.0,
SOAD15498,Flumevale,Yes,Hydroelectric,Gravity,18.713,0.063,4000.0,1989.0,,0.01379,210.39991,Uncontrolled,09/08/2022,3.0,12.58,Low,Satisfactory,29/09/2023,0.0594,20.5,427.3,92.1
SOAD00171,Flumevale,No,Water Supply,Earth,6.444,0.333,,,,,,,,,25.02,High,Not Available,,0.1099,686.6,189.9,15.0
SOAD01058,Flumevale,Yes,Irrigation,Earth,9.711,0.16,280.0,1980.0,,0.04334,0.0,,10/07/2019,0.0,22.96,Low,Fair,12/05/2021,0.0789,32.7,393.7,39.9
SOAD07219,Flumevale,Yes,Water Supply,Arch,9.394,0.082,1600.0,1927.0,,0.08274,13.31645,,24/03/2022,0.5,,Low,Satisfactory,01/09/2017,0.0786,10.0,19.5,6.7
SOAD08932,Flumevale,Yes,Water Supply,Earth,12.059,0.453,0.0,1966.0,,0.02561,0.0,,26/10/2021,1.0,0.34,High,Satisfactory,01/09/2017,0.0824,7.4,440.8,68.4
SOAD18527,Flumevale,Yes,Water Supply,Earth,23.339,0.067,16700.0,1951.0,,0.03546,2.66329,,21/06/2022,0.5,,Low,Satisfactory,01/09/2017,0.0656,25.4,21.0,25.7
SOAD20657,Flumevale,Yes,Water Supply,Earth,14.531,0.08,14500.0,1969.0,,0.02561,0.0,,01/12/2021,1.0,0.0,High,Satisfactory,01/09/2017,0.0944,37.4,902.8,41.4
SOAD01243,Flumevale,Yes,Water Supply,Roller-Compacted Concrete,18.532,0.067,7070.0,2022.0,,0.01576,61.25567,Uncontrolled,19/07/2022,1.0,17.57,High,Satisfactory,19/07/2022,0.0964,5.3,229.2,27.6
SOAD11678,Flumevale,Yes,Water Supply,Earth,10.023,0.2,22000.0,1880.0,,0.02561,0.0,,05/08/2022,1.0,,High,Satisfactory,01/09/2017,0.08,25.2,836.9,8.7
SOAD15068,Flumevale,Yes,Flood Risk Reduction,Earth,10.173,0.133,80000.0,1986.0,,0.02561,,,25/03/2022,0.5,,Low,Satisfactory,01/09/2017,0.0638,34.3,10.1,
SOAD01162,Flumevale,Yes,Irrigation,Earth,10.955,0.08,12942.0,1903.0,,0.02561,66.58225,Uncontrolled,28/08/2017,6.0,20.19,Low,Fair,07/09/2018,0.0532,36.4,469.1,36.8
SOAD01341,Flumevale,Yes,,Earth,5.576,0.208,,,,,,,31/08/2020,6.0,,Low,Fair,03/10/2018,0.049,14.5,14.3,
SOAD03060,Flumevale,No,Hydroelectric,Concrete,2.735,0.077,,1921.0,,0.00788,,Uncontrolled,11/09/2019,3.0,1.66,Low,Satisfactory,29/09/2023,0.0732,36.4,619.0,78.4
SOAD04306,Flumevale,Yes,Other,Buttress,5.772,0.109,550.0,1933.0,,0.07486,11358.93185,,24/05/2022,0.5,,Low,Satisfactory,01/09/2017,0.0789,17.5,23.8,
SOAD05723,Flumevale,Yes,Recreation,Earth,9.666,0.062,12257.0,1955.0,,0.03546,0.0,Uncontrolled,12/09/2008,0.0,6.73,Low,Satisfactory,26/08/2020,0.0645,37.6,173.4,5.3
SOAD06136,Flumevale,Yes,Other,Buttress,6.292,0.026,160.0,1906.0,,0.13199,,,27/05/2022,0.5,,Low,Satisfactory,01/09/2017,0.0708,16.1,14.4,
SOAD06179,Flumevale,Yes,Other,Buttress,8.738,0.048,0.0,1919.0,,0.07486,6296.01756,,26/05/2022,0.5,,Low,Satisfactory,01/09/2017,0.0634,5.7,18.3,
SOAD07146,Flumevale,Yes,Fish and Wildlife Pond,Earth,3.507,0.142,2911.0,1966.0,,,13.31645,Uncontrolled,22/08/2019,10.0,4.65,Low,Not Rated,,0.0404,10.4,529.0,
SOAD12066,Flumevale,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.521,0.097,2602.0,1961.0,,0.07486,,Uncontrolled,09/05/2023,4.0,42.59,Low,Poor,09/05/2023,0.081,29.8,211.3,
SOAD13188,Flumevale,Yes,Irrigation,Earth,16.055,0.17,30895.0,1963.0,,0.02364,0.0,Uncontrolled,12/08/2016,6.0,6.39,Low,Satisfactory,11/10/2017,0.0335,39.6,471.5,10.3
SOAD16381,Flumevale,Yes,Irrigation,Earth,3.58,0.083,1580.0,1898.0,,0.04137,63.91896,Uncontrolled,29/03/2012,6.0,25.15,Low,Not Rated,,0.0755,41.7,118.2,34.4
SOAD18720,Flumevale,Yes,Flood Risk Reduction,Earth,8.668,0.153,6900.0,1973.0,,0.03349,0.0,Uncontrolled,17/11/2020,3.0,5.07,Low,Not Rated,,0.1099,24.5,125.7,
SOAD02308,Flumevale,Yes,Flood Risk Reduction,Earth,13.077,0.083,34564.0,1958.0,,0.02561,0.0,Uncontrolled,01/11/2021,3.0,1.63,Significant,Satisfactory,01/11/2021,0.1108,26.5,928.3,
SOAD03455,Flumevale,Yes,Fish and Wildlife Pond,Earth,4.038,0.067,,1910.0,,0.0591,0.0,,07/08/1990,0.0,48.61,Low,Satisfactory,05/10/2020,0.067,17.5,115.5,
SOAD12070,Flumevale,Yes,Other,Buttress,7.435,0.064,0.0,1924.0,,0.11426,,,26/05/2022,0.5,,Low,Satisfactory,01/09/2017,0.0654,28.6,12.3,
SOAD13864,Flumevale,Yes,Recreation,Earth,12.905,0.25,91174.0,1963.0,,0.02561,0.0,,12/08/2016,6.0,6.47,Low,Fair,13/05/2019,0.0686,13.5,475.8,5.3
SOAD15385,Flumevale,Yes,Recreation,Earth,6.781,0.035,1421.0,1947.0,1968M,0.08274,7.98987,Uncontrolled,24/08/2016,,7.19,Low,Not Rated,,0.0704,42.4,190.2,8.8
SOAD17825,Flumevale,Yes,Water Supply,Earth,9.375,0.128,14000.0,1936.0,2007,0.02364,63.91896,Uncontrolled,25/05/2021,2.0,55.54,Significant,Satisfactory,25/05/2021,0.1068,22.5,96.4,57.3
SOAD18330,Flumevale,Yes,Debris Control,Earth,15.748,0.195,37800.0,1954.0,,0.02167,5.32658,,30/11/2021,1.0,0.0,High,Satisfactory,01/09/2017,0.1034,20.0,591.8,
SOAD19384,Flumevale,No,Hydroelectric,Concrete,2.798,0.063,,1921.0,,0.00788,,Uncontrolled,11/09/2019,3.0,1.56,Low,Satisfactory,29/09/2023,0.062,7.6,168.8,87.4
SOAD20147,Flumevale,Yes,Recreation,Earth,10.149,0.113,0.0,1964.0,,0.02561,7.98987,Uncontrolled,27/08/2021,2.0,17.15,Significant,Satisfactory,27/08/2021,0.1244,28.9,147.8,3.8
